#1	
double tab1(35040,2) # comment line	
8727300	0.00E+00
8728200	0.00E+00
8729100	0.00E+00
8730000	0.00E+00
8730900	0.00E+00
8731800	0.00E+00
8732700	0.00E+00
8733600	0.00E+00
8734500	0.00E+00
8735400	0.00E+00
8736300	0.00E+00
8737200	0.00E+00
8738100	0.00E+00
8739000	0.00E+00
8739900	0.00E+00
8740800	0.00E+00
8741700	0.00E+00
8742600	0.00E+00
8743500	0.00E+00
8744400	0.00E+00
8745300	0.00E+00
8746200	0.00E+00
8747100	0.00E+00
8748000	0.00E+00
8748900	0.00E+00
8749800	0.00E+00
8750700	0.00E+00
8751600	0.00E+00
8752500	0.00E+00
8753400	0.00E+00
8754300	0.00E+00
8755200	0.00E+00
8756100	0.00E+00
8757000	0.00E+00
8757900	0.00E+00
8758800	0.00E+00
8759700	0.00E+00
8760600	0.00E+00
8761500	0.00E+00
8762400	0.00E+00
8763300	0.00E+00
8764200	0.00E+00
8765100	0.00E+00
8766000	0.00E+00
8766900	0.00E+00
8767800	0.00E+00
8768700	0.00E+00
8769600	0.00E+00
8770500	2.50E-06
8771400	5.40E-06
8772300	6.80E-06
8773200	6.80E-06
8774100	6.80E-06
8775000	6.80E-06
8775900	6.80E-06
8776800	6.80E-06
8777700	6.80E-06
8778600	6.80E-06
8779500	6.80E-06
8780400	6.80E-06
8781300	5.40E-06
8782200	2.50E-06
8783100	0.00E+00
8784000	0.00E+00
8784900	0.00E+00
8785800	0.00E+00
8786700	0.00E+00
8787600	2.50E-06
8788500	5.68E-05
8789400	5.82E-05
8790300	5.82E-05
8791200	5.82E-05
8792100	5.82E-05
8793000	5.68E-05
8793900	5.39E-05
8794800	5.11E-05
8795700	4.25E-05
8796600	3.68E-05
8797500	3.39E-05
8798400	3.11E-05
8799300	2.82E-05
8800200	2.54E-05
8801100	2.25E-05
8802000	1.97E-05
8802900	1.68E-05
8803800	1.40E-05
8804700	1.11E-05
8805600	8.20E-06
8806500	5.40E-06
8807400	2.50E-06
8808300	0.00E+00
8809200	0.00E+00
8810100	0.00E+00
8811000	0.00E+00
8811900	0.00E+00
8812800	0.00E+00
8813700	0.00E+00
8814600	0.00E+00
8815500	0.00E+00
8816400	0.00E+00
8817300	0.00E+00
8818200	0.00E+00
8819100	0.00E+00
8820000	0.00E+00
8820900	0.00E+00
8821800	0.00E+00
8822700	0.00E+00
8823600	0.00E+00
8824500	0.00E+00
8825400	0.00E+00
8826300	0.00E+00
8827200	0.00E+00
8828100	0.00E+00
8829000	0.00E+00
8829900	0.00E+00
8830800	0.00E+00
8831700	0.00E+00
8832600	0.00E+00
8833500	0.00E+00
8834400	0.00E+00
8835300	0.00E+00
8836200	0.00E+00
8837100	0.00E+00
8838000	0.00E+00
8838900	0.00E+00
8839800	0.00E+00
8840700	0.00E+00
8841600	0.00E+00
8842500	0.00E+00
8843400	0.00E+00
8844300	0.00E+00
8845200	0.00E+00
8846100	0.00E+00
8847000	0.00E+00
8847900	0.00E+00
8848800	0.00E+00
8849700	0.00E+00
8850600	0.00E+00
8851500	0.00E+00
8852400	0.00E+00
8853300	0.00E+00
8854200	0.00E+00
8855100	0.00E+00
8856000	0.00E+00
8856900	2.50E-06
8857800	5.40E-06
8858700	6.80E-06
8859600	6.80E-06
8860500	6.80E-06
8861400	6.80E-06
8862300	6.80E-06
8863200	6.80E-06
8864100	6.80E-06
8865000	6.80E-06
8865900	6.80E-06
8866800	6.80E-06
8867700	5.40E-06
8868600	2.50E-06
8869500	0.00E+00
8870400	0.00E+00
8871300	0.00E+00
8872200	0.00E+00
8873100	0.00E+00
8874000	2.50E-06
8874900	5.68E-05
8875800	5.82E-05
8876700	5.82E-05
8877600	5.82E-05
8878500	5.82E-05
8879400	5.68E-05
8880300	5.39E-05
8881200	5.11E-05
8882100	4.25E-05
8883000	3.68E-05
8883900	3.39E-05
8884800	3.11E-05
8885700	2.82E-05
8886600	2.54E-05
8887500	2.25E-05
8888400	1.97E-05
8889300	1.68E-05
8890200	1.40E-05
8891100	1.11E-05
8892000	8.20E-06
8892900	5.40E-06
8893800	2.50E-06
8894700	0.00E+00
8895600	0.00E+00
8896500	0.00E+00
8897400	0.00E+00
8898300	0.00E+00
8899200	0.00E+00
8900100	0.00E+00
8901000	0.00E+00
8901900	0.00E+00
8902800	0.00E+00
8903700	0.00E+00
8904600	0.00E+00
8905500	0.00E+00
8906400	0.00E+00
8907300	0.00E+00
8908200	0.00E+00
8909100	0.00E+00
8910000	0.00E+00
8910900	0.00E+00
8911800	0.00E+00
8912700	0.00E+00
8913600	0.00E+00
8914500	0.00E+00
8915400	0.00E+00
8916300	0.00E+00
8917200	0.00E+00
8918100	0.00E+00
8919000	0.00E+00
8919900	0.00E+00
8920800	0.00E+00
8921700	0.00E+00
8922600	0.00E+00
8923500	0.00E+00
8924400	0.00E+00
8925300	0.00E+00
8926200	0.00E+00
8927100	0.00E+00
8928000	0.00E+00
8928900	0.00E+00
8929800	0.00E+00
8930700	0.00E+00
8931600	0.00E+00
8932500	0.00E+00
8933400	0.00E+00
8934300	0.00E+00
8935200	0.00E+00
8936100	0.00E+00
8937000	0.00E+00
8937900	0.00E+00
8938800	0.00E+00
8939700	0.00E+00
8940600	0.00E+00
8941500	0.00E+00
8942400	0.00E+00
8943300	2.50E-06
8944200	5.40E-06
8945100	6.80E-06
8946000	6.80E-06
8946900	6.80E-06
8947800	6.80E-06
8948700	6.80E-06
8949600	6.80E-06
8950500	6.80E-06
8951400	6.80E-06
8952300	6.80E-06
8953200	6.80E-06
8954100	5.40E-06
8955000	2.50E-06
8955900	0.00E+00
8956800	0.00E+00
8957700	0.00E+00
8958600	0.00E+00
8959500	0.00E+00
8960400	2.50E-06
8961300	5.68E-05
8962200	5.82E-05
8963100	5.82E-05
8964000	5.82E-05
8964900	5.82E-05
8965800	5.68E-05
8966700	5.39E-05
8967600	5.11E-05
8968500	4.25E-05
8969400	3.68E-05
8970300	3.39E-05
8971200	3.11E-05
8972100	2.82E-05
8973000	2.54E-05
8973900	2.25E-05
8974800	1.97E-05
8975700	1.68E-05
8976600	1.40E-05
8977500	1.11E-05
8978400	8.20E-06
8979300	5.40E-06
8980200	2.50E-06
8981100	0.00E+00
8982000	0.00E+00
8982900	0.00E+00
8983800	0.00E+00
8984700	0.00E+00
8985600	0.00E+00
8986500	0.00E+00
8987400	0.00E+00
8988300	0.00E+00
8989200	0.00E+00
8990100	0.00E+00
8991000	0.00E+00
8991900	0.00E+00
8992800	0.00E+00
8993700	0.00E+00
8994600	0.00E+00
8995500	0.00E+00
8996400	0.00E+00
8997300	0.00E+00
8998200	0.00E+00
8999100	0.00E+00
9000000	0.00E+00
9000900	0.00E+00
9001800	0.00E+00
9002700	0.00E+00
9003600	0.00E+00
9004500	0.00E+00
9005400	0.00E+00
9006300	0.00E+00
9007200	0.00E+00
9008100	0.00E+00
9009000	0.00E+00
9009900	0.00E+00
9010800	0.00E+00
9011700	0.00E+00
9012600	0.00E+00
9013500	0.00E+00
9014400	0.00E+00
9015300	0.00E+00
9016200	0.00E+00
9017100	0.00E+00
9018000	0.00E+00
9018900	0.00E+00
9019800	0.00E+00
9020700	0.00E+00
9021600	0.00E+00
9022500	0.00E+00
9023400	0.00E+00
9024300	0.00E+00
9025200	0.00E+00
9026100	0.00E+00
9027000	0.00E+00
9027900	0.00E+00
9028800	0.00E+00
9029700	2.50E-06
9030600	5.40E-06
9031500	6.80E-06
9032400	6.80E-06
9033300	6.80E-06
9034200	6.80E-06
9035100	6.80E-06
9036000	6.80E-06
9036900	6.80E-06
9037800	6.80E-06
9038700	6.80E-06
9039600	6.80E-06
9040500	5.40E-06
9041400	2.50E-06
9042300	0.00E+00
9043200	0.00E+00
9044100	0.00E+00
9045000	0.00E+00
9045900	0.00E+00
9046800	2.50E-06
9047700	5.68E-05
9048600	5.82E-05
9049500	5.82E-05
9050400	5.82E-05
9051300	5.82E-05
9052200	5.68E-05
9053100	5.39E-05
9054000	5.11E-05
9054900	4.25E-05
9055800	3.68E-05
9056700	3.39E-05
9057600	3.11E-05
9058500	2.82E-05
9059400	2.54E-05
9060300	2.25E-05
9061200	1.97E-05
9062100	1.68E-05
9063000	1.40E-05
9063900	1.11E-05
9064800	8.20E-06
9065700	5.40E-06
9066600	2.50E-06
9067500	0.00E+00
9068400	0.00E+00
9069300	0.00E+00
9070200	0.00E+00
9071100	0.00E+00
9072000	0.00E+00
9072900	0.00E+00
9073800	0.00E+00
9074700	0.00E+00
9075600	0.00E+00
9076500	0.00E+00
9077400	0.00E+00
9078300	0.00E+00
9079200	0.00E+00
9080100	0.00E+00
9081000	0.00E+00
9081900	0.00E+00
9082800	0.00E+00
9083700	0.00E+00
9084600	0.00E+00
9085500	0.00E+00
9086400	0.00E+00
9087300	0.00E+00
9088200	0.00E+00
9089100	0.00E+00
9090000	0.00E+00
9090900	0.00E+00
9091800	0.00E+00
9092700	0.00E+00
9093600	0.00E+00
9094500	0.00E+00
9095400	0.00E+00
9096300	0.00E+00
9097200	0.00E+00
9098100	0.00E+00
9099000	0.00E+00
9099900	0.00E+00
9100800	0.00E+00
9101700	0.00E+00
9102600	0.00E+00
9103500	0.00E+00
9104400	0.00E+00
9105300	0.00E+00
9106200	0.00E+00
9107100	0.00E+00
9108000	0.00E+00
9108900	0.00E+00
9109800	0.00E+00
9110700	0.00E+00
9111600	0.00E+00
9112500	0.00E+00
9113400	0.00E+00
9114300	0.00E+00
9115200	0.00E+00
9116100	2.50E-06
9117000	5.40E-06
9117900	6.80E-06
9118800	6.80E-06
9119700	6.80E-06
9120600	6.80E-06
9121500	6.80E-06
9122400	6.80E-06
9123300	6.80E-06
9124200	6.80E-06
9125100	6.80E-06
9126000	6.80E-06
9126900	5.40E-06
9127800	2.50E-06
9128700	0.00E+00
9129600	0.00E+00
9130500	0.00E+00
9131400	0.00E+00
9132300	0.00E+00
9133200	2.50E-06
9134100	5.68E-05
9135000	5.82E-05
9135900	5.82E-05
9136800	5.82E-05
9137700	5.82E-05
9138600	5.68E-05
9139500	5.39E-05
9140400	5.11E-05
9141300	4.25E-05
9142200	3.68E-05
9143100	3.39E-05
9144000	3.11E-05
9144900	2.82E-05
9145800	2.54E-05
9146700	2.25E-05
9147600	1.97E-05
9148500	1.68E-05
9149400	1.40E-05
9150300	1.11E-05
9151200	8.20E-06
9152100	5.40E-06
9153000	2.50E-06
9153900	0.00E+00
9154800	0.00E+00
9155700	0.00E+00
9156600	0.00E+00
9157500	0.00E+00
9158400	0.00E+00
9159300	0.00E+00
9160200	0.00E+00
9161100	0.00E+00
9162000	0.00E+00
9162900	0.00E+00
9163800	0.00E+00
9164700	0.00E+00
9165600	0.00E+00
9166500	0.00E+00
9167400	0.00E+00
9168300	0.00E+00
9169200	0.00E+00
9170100	0.00E+00
9171000	0.00E+00
9171900	0.00E+00
9172800	0.00E+00
9173700	0.00E+00
9174600	0.00E+00
9175500	0.00E+00
9176400	0.00E+00
9177300	0.00E+00
9178200	0.00E+00
9179100	0.00E+00
9180000	0.00E+00
9180900	0.00E+00
9181800	0.00E+00
9182700	0.00E+00
9183600	0.00E+00
9184500	0.00E+00
9185400	0.00E+00
9186300	0.00E+00
9187200	0.00E+00
9188100	0.00E+00
9189000	0.00E+00
9189900	0.00E+00
9190800	0.00E+00
9191700	0.00E+00
9192600	0.00E+00
9193500	0.00E+00
9194400	0.00E+00
9195300	0.00E+00
9196200	0.00E+00
9197100	0.00E+00
9198000	0.00E+00
9198900	0.00E+00
9199800	0.00E+00
9200700	0.00E+00
9201600	0.00E+00
9202500	2.50E-06
9203400	5.40E-06
9204300	6.80E-06
9205200	6.80E-06
9206100	6.80E-06
9207000	6.80E-06
9207900	6.80E-06
9208800	6.80E-06
9209700	6.80E-06
9210600	6.80E-06
9211500	6.80E-06
9212400	6.80E-06
9213300	5.40E-06
9214200	2.50E-06
9215100	0.00E+00
9216000	0.00E+00
9216900	0.00E+00
9217800	0.00E+00
9218700	0.00E+00
9219600	2.50E-06
9220500	5.68E-05
9221400	5.82E-05
9222300	5.82E-05
9223200	5.82E-05
9224100	5.82E-05
9225000	5.68E-05
9225900	5.39E-05
9226800	5.11E-05
9227700	4.25E-05
9228600	3.68E-05
9229500	3.39E-05
9230400	3.11E-05
9231300	2.82E-05
9232200	2.54E-05
9233100	2.25E-05
9234000	1.97E-05
9234900	1.68E-05
9235800	1.40E-05
9236700	1.11E-05
9237600	8.20E-06
9238500	5.40E-06
9239400	2.50E-06
9240300	0.00E+00
9241200	0.00E+00
9242100	0.00E+00
9243000	0.00E+00
9243900	0.00E+00
9244800	0.00E+00
9245700	0.00E+00
9246600	0.00E+00
9247500	0.00E+00
9248400	0.00E+00
9249300	0.00E+00
9250200	0.00E+00
9251100	0.00E+00
9252000	0.00E+00
9252900	0.00E+00
9253800	0.00E+00
9254700	0.00E+00
9255600	0.00E+00
9256500	0.00E+00
9257400	0.00E+00
9258300	0.00E+00
9259200	0.00E+00
9260100	0.00E+00
9261000	0.00E+00
9261900	0.00E+00
9262800	0.00E+00
9263700	0.00E+00
9264600	0.00E+00
9265500	0.00E+00
9266400	0.00E+00
9267300	0.00E+00
9268200	0.00E+00
9269100	0.00E+00
9270000	0.00E+00
9270900	0.00E+00
9271800	0.00E+00
9272700	0.00E+00
9273600	0.00E+00
9274500	0.00E+00
9275400	0.00E+00
9276300	0.00E+00
9277200	0.00E+00
9278100	0.00E+00
9279000	0.00E+00
9279900	0.00E+00
9280800	0.00E+00
9281700	0.00E+00
9282600	0.00E+00
9283500	0.00E+00
9284400	0.00E+00
9285300	0.00E+00
9286200	0.00E+00
9287100	0.00E+00
9288000	0.00E+00
9288900	2.50E-06
9289800	5.40E-06
9290700	6.80E-06
9291600	6.80E-06
9292500	6.80E-06
9293400	6.80E-06
9294300	6.80E-06
9295200	6.80E-06
9296100	6.80E-06
9297000	6.80E-06
9297900	6.80E-06
9298800	6.80E-06
9299700	5.40E-06
9300600	2.50E-06
9301500	0.00E+00
9302400	0.00E+00
9303300	0.00E+00
9304200	0.00E+00
9305100	0.00E+00
9306000	2.50E-06
9306900	5.68E-05
9307800	5.82E-05
9308700	5.82E-05
9309600	5.82E-05
9310500	5.82E-05
9311400	5.68E-05
9312300	5.39E-05
9313200	5.11E-05
9314100	4.25E-05
9315000	3.68E-05
9315900	3.39E-05
9316800	3.11E-05
9317700	2.82E-05
9318600	2.54E-05
9319500	2.25E-05
9320400	1.97E-05
9321300	1.68E-05
9322200	1.40E-05
9323100	1.11E-05
9324000	8.20E-06
9324900	5.40E-06
9325800	2.50E-06
9326700	0.00E+00
9327600	0.00E+00
9328500	0.00E+00
9329400	0.00E+00
9330300	0.00E+00
9331200	0.00E+00
9332100	0.00E+00
9333000	0.00E+00
9333900	0.00E+00
9334800	0.00E+00
9335700	0.00E+00
9336600	0.00E+00
9337500	0.00E+00
9338400	0.00E+00
9339300	0.00E+00
9340200	0.00E+00
9341100	0.00E+00
9342000	0.00E+00
9342900	0.00E+00
9343800	0.00E+00
9344700	0.00E+00
9345600	0.00E+00
9346500	0.00E+00
9347400	0.00E+00
9348300	0.00E+00
9349200	0.00E+00
9350100	0.00E+00
9351000	0.00E+00
9351900	0.00E+00
9352800	0.00E+00
9353700	0.00E+00
9354600	0.00E+00
9355500	0.00E+00
9356400	0.00E+00
9357300	0.00E+00
9358200	0.00E+00
9359100	0.00E+00
9360000	0.00E+00
9360900	0.00E+00
9361800	0.00E+00
9362700	0.00E+00
9363600	0.00E+00
9364500	0.00E+00
9365400	0.00E+00
9366300	0.00E+00
9367200	0.00E+00
9368100	0.00E+00
9369000	0.00E+00
9369900	0.00E+00
9370800	0.00E+00
9371700	0.00E+00
9372600	0.00E+00
9373500	0.00E+00
9374400	0.00E+00
9375300	2.50E-06
9376200	5.40E-06
9377100	6.80E-06
9378000	6.80E-06
9378900	6.80E-06
9379800	6.80E-06
9380700	6.80E-06
9381600	6.80E-06
9382500	6.80E-06
9383400	6.80E-06
9384300	6.80E-06
9385200	6.80E-06
9386100	5.40E-06
9387000	2.50E-06
9387900	0.00E+00
9388800	0.00E+00
9389700	0.00E+00
9390600	0.00E+00
9391500	0.00E+00
9392400	2.50E-06
9393300	5.68E-05
9394200	5.82E-05
9395100	5.82E-05
9396000	5.82E-05
9396900	5.82E-05
9397800	5.68E-05
9398700	5.39E-05
9399600	5.11E-05
9400500	4.25E-05
9401400	3.68E-05
9402300	3.39E-05
9403200	3.11E-05
9404100	2.82E-05
9405000	2.54E-05
9405900	2.25E-05
9406800	1.97E-05
9407700	1.68E-05
9408600	1.40E-05
9409500	1.11E-05
9410400	8.20E-06
9411300	5.40E-06
9412200	2.50E-06
9413100	0.00E+00
9414000	0.00E+00
9414900	0.00E+00
9415800	0.00E+00
9416700	0.00E+00
9417600	0.00E+00
9418500	0.00E+00
9419400	0.00E+00
9420300	0.00E+00
9421200	0.00E+00
9422100	0.00E+00
9423000	0.00E+00
9423900	0.00E+00
9424800	0.00E+00
9425700	0.00E+00
9426600	0.00E+00
9427500	0.00E+00
9428400	0.00E+00
9429300	0.00E+00
9430200	0.00E+00
9431100	0.00E+00
9432000	0.00E+00
9432900	0.00E+00
9433800	0.00E+00
9434700	0.00E+00
9435600	0.00E+00
9436500	0.00E+00
9437400	0.00E+00
9438300	0.00E+00
9439200	0.00E+00
9440100	0.00E+00
9441000	0.00E+00
9441900	0.00E+00
9442800	0.00E+00
9443700	0.00E+00
9444600	0.00E+00
9445500	0.00E+00
9446400	0.00E+00
9447300	0.00E+00
9448200	0.00E+00
9449100	0.00E+00
9450000	0.00E+00
9450900	0.00E+00
9451800	0.00E+00
9452700	0.00E+00
9453600	0.00E+00
9454500	0.00E+00
9455400	0.00E+00
9456300	0.00E+00
9457200	0.00E+00
9458100	0.00E+00
9459000	0.00E+00
9459900	0.00E+00
9460800	0.00E+00
9461700	2.50E-06
9462600	5.40E-06
9463500	6.80E-06
9464400	6.80E-06
9465300	6.80E-06
9466200	6.80E-06
9467100	6.80E-06
9468000	6.80E-06
9468900	6.80E-06
9469800	6.80E-06
9470700	6.80E-06
9471600	6.80E-06
9472500	5.40E-06
9473400	2.50E-06
9474300	0.00E+00
9475200	0.00E+00
9476100	0.00E+00
9477000	0.00E+00
9477900	0.00E+00
9478800	2.50E-06
9479700	5.68E-05
9480600	5.82E-05
9481500	5.82E-05
9482400	5.82E-05
9483300	5.82E-05
9484200	5.68E-05
9485100	5.39E-05
9486000	5.11E-05
9486900	4.25E-05
9487800	3.68E-05
9488700	3.39E-05
9489600	3.11E-05
9490500	2.82E-05
9491400	2.54E-05
9492300	2.25E-05
9493200	1.97E-05
9494100	1.68E-05
9495000	1.40E-05
9495900	1.11E-05
9496800	8.20E-06
9497700	5.40E-06
9498600	2.50E-06
9499500	0.00E+00
9500400	0.00E+00
9501300	0.00E+00
9502200	0.00E+00
9503100	0.00E+00
9504000	0.00E+00
9504900	0.00E+00
9505800	0.00E+00
9506700	0.00E+00
9507600	0.00E+00
9508500	0.00E+00
9509400	0.00E+00
9510300	0.00E+00
9511200	0.00E+00
9512100	0.00E+00
9513000	0.00E+00
9513900	0.00E+00
9514800	0.00E+00
9515700	0.00E+00
9516600	0.00E+00
9517500	0.00E+00
9518400	0.00E+00
9519300	0.00E+00
9520200	0.00E+00
9521100	0.00E+00
9522000	0.00E+00
9522900	0.00E+00
9523800	0.00E+00
9524700	0.00E+00
9525600	0.00E+00
9526500	0.00E+00
9527400	0.00E+00
9528300	0.00E+00
9529200	0.00E+00
9530100	0.00E+00
9531000	0.00E+00
9531900	0.00E+00
9532800	0.00E+00
9533700	0.00E+00
9534600	0.00E+00
9535500	0.00E+00
9536400	0.00E+00
9537300	0.00E+00
9538200	0.00E+00
9539100	0.00E+00
9540000	0.00E+00
9540900	0.00E+00
9541800	0.00E+00
9542700	0.00E+00
9543600	0.00E+00
9544500	0.00E+00
9545400	0.00E+00
9546300	0.00E+00
9547200	0.00E+00
9548100	2.50E-06
9549000	5.40E-06
9549900	6.80E-06
9550800	6.80E-06
9551700	6.80E-06
9552600	6.80E-06
9553500	6.80E-06
9554400	6.80E-06
9555300	6.80E-06
9556200	6.80E-06
9557100	6.80E-06
9558000	6.80E-06
9558900	5.40E-06
9559800	2.50E-06
9560700	0.00E+00
9561600	0.00E+00
9562500	0.00E+00
9563400	0.00E+00
9564300	0.00E+00
9565200	2.50E-06
9566100	5.68E-05
9567000	5.82E-05
9567900	5.82E-05
9568800	5.82E-05
9569700	5.82E-05
9570600	5.68E-05
9571500	5.39E-05
9572400	5.11E-05
9573300	4.25E-05
9574200	3.68E-05
9575100	3.39E-05
9576000	3.11E-05
9576900	2.82E-05
9577800	2.54E-05
9578700	2.25E-05
9579600	1.97E-05
9580500	1.68E-05
9581400	1.40E-05
9582300	1.11E-05
9583200	8.20E-06
9584100	5.40E-06
9585000	2.50E-06
9585900	0.00E+00
9586800	0.00E+00
9587700	0.00E+00
9588600	0.00E+00
9589500	0.00E+00
9590400	0.00E+00
9591300	0.00E+00
9592200	0.00E+00
9593100	0.00E+00
9594000	0.00E+00
9594900	0.00E+00
9595800	0.00E+00
9596700	0.00E+00
9597600	0.00E+00
9598500	0.00E+00
9599400	0.00E+00
9600300	0.00E+00
9601200	0.00E+00
9602100	0.00E+00
9603000	0.00E+00
9603900	0.00E+00
9604800	0.00E+00
9605700	0.00E+00
9606600	0.00E+00
9607500	0.00E+00
9608400	0.00E+00
9609300	0.00E+00
9610200	0.00E+00
9611100	0.00E+00
9612000	0.00E+00
9612900	0.00E+00
9613800	0.00E+00
9614700	0.00E+00
9615600	0.00E+00
9616500	0.00E+00
9617400	0.00E+00
9618300	0.00E+00
9619200	0.00E+00
9620100	0.00E+00
9621000	0.00E+00
9621900	0.00E+00
9622800	0.00E+00
9623700	0.00E+00
9624600	0.00E+00
9625500	0.00E+00
9626400	0.00E+00
9627300	0.00E+00
9628200	0.00E+00
9629100	0.00E+00
9630000	0.00E+00
9630900	0.00E+00
9631800	0.00E+00
9632700	0.00E+00
9633600	0.00E+00
9634500	2.50E-06
9635400	5.40E-06
9636300	6.80E-06
9637200	6.80E-06
9638100	6.80E-06
9639000	6.80E-06
9639900	6.80E-06
9640800	6.80E-06
9641700	6.80E-06
9642600	6.80E-06
9643500	6.80E-06
9644400	6.80E-06
9645300	5.40E-06
9646200	2.50E-06
9647100	0.00E+00
9648000	0.00E+00
9648900	0.00E+00
9649800	0.00E+00
9650700	0.00E+00
9651600	2.50E-06
9652500	5.68E-05
9653400	5.82E-05
9654300	5.82E-05
9655200	5.82E-05
9656100	5.82E-05
9657000	5.68E-05
9657900	5.39E-05
9658800	5.11E-05
9659700	4.25E-05
9660600	3.68E-05
9661500	3.39E-05
9662400	3.11E-05
9663300	2.82E-05
9664200	2.54E-05
9665100	2.25E-05
9666000	1.97E-05
9666900	1.68E-05
9667800	1.40E-05
9668700	1.11E-05
9669600	8.20E-06
9670500	5.40E-06
9671400	2.50E-06
9672300	0.00E+00
9673200	0.00E+00
9674100	0.00E+00
9675000	0.00E+00
9675900	0.00E+00
9676800	0.00E+00
9677700	0.00E+00
9678600	0.00E+00
9679500	0.00E+00
9680400	0.00E+00
9681300	0.00E+00
9682200	0.00E+00
9683100	0.00E+00
9684000	0.00E+00
9684900	0.00E+00
9685800	0.00E+00
9686700	0.00E+00
9687600	0.00E+00
9688500	0.00E+00
9689400	0.00E+00
9690300	0.00E+00
9691200	0.00E+00
9692100	0.00E+00
9693000	0.00E+00
9693900	0.00E+00
9694800	0.00E+00
9695700	0.00E+00
9696600	0.00E+00
9697500	0.00E+00
9698400	0.00E+00
9699300	0.00E+00
9700200	0.00E+00
9701100	0.00E+00
9702000	0.00E+00
9702900	0.00E+00
9703800	0.00E+00
9704700	0.00E+00
9705600	0.00E+00
9706500	0.00E+00
9707400	0.00E+00
9708300	0.00E+00
9709200	0.00E+00
9710100	0.00E+00
9711000	0.00E+00
9711900	0.00E+00
9712800	0.00E+00
9713700	0.00E+00
9714600	0.00E+00
9715500	0.00E+00
9716400	0.00E+00
9717300	0.00E+00
9718200	0.00E+00
9719100	0.00E+00
9720000	0.00E+00
9720900	2.50E-06
9721800	5.40E-06
9722700	6.80E-06
9723600	6.80E-06
9724500	6.80E-06
9725400	6.80E-06
9726300	6.80E-06
9727200	6.80E-06
9728100	6.80E-06
9729000	6.80E-06
9729900	6.80E-06
9730800	6.80E-06
9731700	5.40E-06
9732600	2.50E-06
9733500	0.00E+00
9734400	0.00E+00
9735300	0.00E+00
9736200	0.00E+00
9737100	0.00E+00
9738000	2.50E-06
9738900	5.68E-05
9739800	5.82E-05
9740700	5.82E-05
9741600	5.82E-05
9742500	5.82E-05
9743400	5.68E-05
9744300	5.39E-05
9745200	5.11E-05
9746100	4.25E-05
9747000	3.68E-05
9747900	3.39E-05
9748800	3.11E-05
9749700	2.82E-05
9750600	2.54E-05
9751500	2.25E-05
9752400	1.97E-05
9753300	1.68E-05
9754200	1.40E-05
9755100	1.11E-05
9756000	8.20E-06
9756900	5.40E-06
9757800	2.50E-06
9758700	0.00E+00
9759600	0.00E+00
9760500	0.00E+00
9761400	0.00E+00
9762300	0.00E+00
9763200	0.00E+00
9764100	0.00E+00
9765000	0.00E+00
9765900	0.00E+00
9766800	0.00E+00
9767700	0.00E+00
9768600	0.00E+00
9769500	0.00E+00
9770400	0.00E+00
9771300	0.00E+00
9772200	0.00E+00
9773100	0.00E+00
9774000	0.00E+00
9774900	0.00E+00
9775800	0.00E+00
9776700	0.00E+00
9777600	0.00E+00
9778500	0.00E+00
9779400	0.00E+00
9780300	0.00E+00
9781200	0.00E+00
9782100	0.00E+00
9783000	0.00E+00
9783900	0.00E+00
9784800	0.00E+00
9785700	0.00E+00
9786600	0.00E+00
9787500	0.00E+00
9788400	0.00E+00
9789300	0.00E+00
9790200	0.00E+00
9791100	0.00E+00
9792000	0.00E+00
9792900	0.00E+00
9793800	0.00E+00
9794700	0.00E+00
9795600	0.00E+00
9796500	0.00E+00
9797400	0.00E+00
9798300	0.00E+00
9799200	0.00E+00
9800100	0.00E+00
9801000	0.00E+00
9801900	0.00E+00
9802800	0.00E+00
9803700	0.00E+00
9804600	0.00E+00
9805500	0.00E+00
9806400	0.00E+00
9807300	2.50E-06
9808200	5.40E-06
9809100	6.80E-06
9810000	6.80E-06
9810900	6.80E-06
9811800	6.80E-06
9812700	6.80E-06
9813600	6.80E-06
9814500	6.80E-06
9815400	6.80E-06
9816300	6.80E-06
9817200	6.80E-06
9818100	5.40E-06
9819000	2.50E-06
9819900	0.00E+00
9820800	0.00E+00
9821700	0.00E+00
9822600	0.00E+00
9823500	0.00E+00
9824400	2.50E-06
9825300	5.68E-05
9826200	5.82E-05
9827100	5.82E-05
9828000	5.82E-05
9828900	5.82E-05
9829800	5.68E-05
9830700	5.39E-05
9831600	5.11E-05
9832500	4.25E-05
9833400	3.68E-05
9834300	3.39E-05
9835200	3.11E-05
9836100	2.82E-05
9837000	2.54E-05
9837900	2.25E-05
9838800	1.97E-05
9839700	1.68E-05
9840600	1.40E-05
9841500	1.11E-05
9842400	8.20E-06
9843300	5.40E-06
9844200	2.50E-06
9845100	0.00E+00
9846000	0.00E+00
9846900	0.00E+00
9847800	0.00E+00
9848700	0.00E+00
9849600	0.00E+00
9850500	0.00E+00
9851400	0.00E+00
9852300	0.00E+00
9853200	0.00E+00
9854100	0.00E+00
9855000	0.00E+00
9855900	0.00E+00
9856800	0.00E+00
9857700	0.00E+00
9858600	0.00E+00
9859500	0.00E+00
9860400	0.00E+00
9861300	0.00E+00
9862200	0.00E+00
9863100	0.00E+00
9864000	0.00E+00
9864900	0.00E+00
9865800	0.00E+00
9866700	0.00E+00
9867600	0.00E+00
9868500	0.00E+00
9869400	0.00E+00
